PlayerName,Year,League,gs,g,ip_value,ip_label,h,r,er,bb,so,hbp,ibb,ab,bf,fo,go,np,Win,Loss,Save,era_value,era_label,wlp_value,wlp_label,whip_value,whip_label,h9_value,h9_label,bb9_value,bb9_label,so9_value,so9_label,sobb_value,sobb_label
"
Calvin Maduro
",1996,MLB (USA),2,4,15.333333333333334,15.1,13,6,6,3,11,2,0,56,62,28,18,235,0,1,0,3.5217391304347823,3.52,0.0,.000,1.0434782608695652,1.043,7.630434782608695,7.6,1.7608695652173911,1.8,6.456521739130435,6.5,3.6666666666666665,3.7
"
Calvin Maduro
",1997,MLB (USA),13,15,71.0,71.0,83,59,57,41,31,3,5,282,331,154,92,1044,3,7,0,7.225352112676056,7.23,0.3,.300,1.7464788732394365,1.746,10.52112676056338,10.5,5.197183098591549,5.2,3.9295774647887325,3.9,0.7560975609756098,0.8
"
Calvin Maduro
",2000,MLB (USA),2,15,23.333333333333336,23.1,29,25,25,16,18,2,1,92,113,55,21,478,0,0,0,9.642857142857142,9.64,0.0,.000,1.9285714285714284,1.929,11.185714285714285,11.2,6.171428571428571,6.2,6.942857142857142,6.9,1.125,1.1
"
Calvin Maduro
",2001,MLB (USA),12,22,93.66666666666666,93.2,83,44,44,36,51,4,0,346,386,172,121,1474,5,5,0,4.227758007117438,4.23,0.5,.500,1.2704626334519575,1.27,7.975088967971531,8.0,3.459074733096086,3.5,4.900355871886122,4.9,1.4166666666666667,1.4
"
Calvin Maduro
",2002,MLB (USA),10,12,56.666666666666664,56.2,64,37,35,22,29,1,1,229,253,126,75,943,2,5,0,5.5588235294117645,5.56,0.2857142857142857,.285,1.5176470588235296,1.518,10.164705882352942,10.2,3.4941176470588236,3.5,4.605882352941177,4.6,1.3181818181818181,1.3
"
Denverick Martines
",2019,FRk-DOSL,5,16,32.33333333333333,32.1,26,12,8,20,27,2,0,116,139,45,46,0,3,0,0,2.2268041237113407,2.23,1.0,1.000,1.4226804123711343,1.423,7.237113402061857,7.2,5.567010309278351,5.6,7.515463917525774,7.5,1.35,1.4
"
Donny Breek
",2018,Rk-GULF,8,10,37.333333333333336,37.1,26,14,12,17,41,3,0,132,153,53,36,0,2,1,0,2.892857142857143,2.89,0.6666666666666666,.666,1.1517857142857142,1.152,6.267857142857142,6.3,4.098214285714286,4.1,9.883928571428571,9.9,2.411764705882353,2.4
"
Donny Breek
",2019,Rk-GULF,7,10,36.33333333333333,36.1,21,10,3,19,38,6,0,127,153,45,43,0,1,2,0,0.743119266055046,0.74,0.3333333333333333,.333,1.1009174311926606,1.101,5.201834862385322,5.2,4.706422018348625,4.7,9.41284403669725,9.4,2.0,2.0
"
Eric Mendez
",2018,FRk-DOSL,8,15,52.0,52.0,30,18,14,17,65,6,1,187,210,76,47,0,4,1,2,2.423076923076923,2.42,0.8,.800,0.9038461538461539,0.904,5.1923076923076925,5.2,2.9423076923076925,2.9,11.25,11.2,3.823529411764706,3.8
"
Eric Mendez
",2019,Rk-ARIZ,0,11,25.0,25.0,22,15,13,11,35,5,0,97,113,40,24,0,2,0,1,4.68,4.68,1.0,1.000,1.32,1.32,7.92,7.9,3.96,4.0,12.6,12.6,3.1818181818181817,3.2
"
Faysel Gregorio
",2019,FRk-DOSL,3,14,38.666666666666664,38.2,41,39,30,27,31,6,0,155,189,60,71,0,3,3,1,6.982758620689656,6.98,0.5,.500,1.7586206896551726,1.759,9.543103448275863,9.5,6.28448275862069,6.3,7.2155172413793105,7.2,1.1481481481481481,1.1
"
Franklin Van Gurp
",2017,Rk-ARIZ,0,17,29.333333333333325,29.1,17,8,3,7,41,1,1,103,113,35,28,0,5,1,2,0.9204545454545457,0.92,0.8333333333333334,.833,0.8181818181818185,0.818,5.215909090909093,5.2,2.1477272727272734,2.1,12.579545454545459,12.6,5.857142857142857,5.9
"
Franklin Van Gurp
",2018,A+-CALL,0,14,22.0,22.0,16,18,17,20,33,2,0,81,104,33,15,443,1,0,0,6.954545454545454,6.95,1.0,1.000,1.6363636363636365,1.636,6.545454545454546,6.5,8.181818181818182,8.2,13.5,13.5,1.65,1.6
"
Franklin Van Gurp
",2018,A-SALL,1,18,40.66666666666667,40.2,24,9,8,16,48,2,3,141,163,53,38,562,4,0,4,1.7704918032786883,1.77,1.0,1.000,0.983606557377049,0.984,5.311475409836065,5.3,3.5409836065573765,3.5,10.62295081967213,10.6,3.0,3.0
"
Franklin Van Gurp
",2018,AA-EL,0,1,3.0,3.0,3,4,4,1,3,0,0,12,13,9,1,46,0,0,0,12.0,12.0,0.0,.000,1.3333333333333333,1.333,9.0,9.0,3.0,3.0,9.0,9.0,3.0,3.0
"
Franklin Van Gurp
",2019,A+-CALL,0,14,18.333333333333332,18.1,26,16,13,15,19,2,2,76,94,38,23,332,1,3,0,6.381818181818182,6.38,0.25,.250,2.2363636363636363,2.236,12.763636363636364,12.8,7.363636363636364,7.4,9.327272727272728,9.3,1.2666666666666666,1.3
"
Franklin Van Gurp
",2019,A-MIDW,0,9,15.666666666666666,15.2,16,6,5,5,16,2,0,59,66,23,20,270,0,1,1,2.872340425531915,2.87,0.0,.000,1.3404255319148937,1.34,9.191489361702128,9.2,2.872340425531915,2.9,9.191489361702128,9.2,3.2,3.2
"
Franklin Van Gurp
",2019,A-SALL,0,16,28.666666666666664,28.2,21,13,12,9,40,1,0,106,117,36,29,460,2,0,4,3.7674418604651168,3.77,1.0,1.000,1.0465116279069768,1.047,6.593023255813954,6.6,2.8255813953488373,2.8,12.558139534883722,12.6,4.444444444444445,4.4
"
Franklin Van Gurp
",2019,AA-EL,0,2,5.0,5.0,5,5,5,2,9,0,0,20,22,8,3,94,0,1,0,9.0,9.0,0.0,.000,1.4,1.4,9.0,9.0,3.6,3.6,16.2,16.2,4.5,4.5
"
Jiorgeny Casimiri
",2019,Rk-GULF,1,9,14.0,14.0,11,4,4,2,13,0,0,52,54,26,13,0,0,0,0,2.5714285714285716,2.57,0.0,.000,0.9285714285714286,0.929,7.071428571428571,7.1,1.2857142857142858,1.3,8.357142857142858,8.4,6.5,6.5
"
Kenley Jansen
",2009,A+-CALL,0,12,11.666666666666666,11.2,14,6,6,11,19,0,0,47,58,17,11,0,0,0,0,4.628571428571429,4.63,0.0,.000,2.142857142857143,2.143,10.8,10.8,8.485714285714286,8.5,14.657142857142858,14.7,1.7272727272727273,1.7
"
Kenley Jansen
",2009,Fal-AZFL,0,5,4.666666666666666,4.2,5,5,5,3,9,1,0,19,23,7,3,101,0,0,0,9.642857142857144,9.64,0.0,.000,1.7142857142857144,1.714,9.642857142857144,9.6,5.7857142857142865,5.8,17.357142857142858,17.4,3.0,3.0
"
Kenley Jansen
",2010,A+-CALL,0,11,18.0,18.0,15,3,3,6,28,0,1,65,73,19,17,0,1,1,0,1.5,1.5,0.5,.500,1.1666666666666667,1.167,7.5,7.5,3.0,3.0,14.0,14.0,4.666666666666667,4.7
"
Kenley Jansen
",2010,AA-SOUL,0,22,26.999999999999996,26.0,14,6,5,17,50,0,0,93,111,32,13,485,4,0,8,1.666666666666667,1.67,1.0,1.000,1.1481481481481484,1.148,4.666666666666667,4.7,5.666666666666668,5.7,16.666666666666668,16.7,2.9411764705882355,2.9
"
Kenley Jansen
",2010,MLB (USA),0,25,26.999999999999996,26.0,12,2,2,15,41,1,1,92,109,33,19,484,1,0,4,0.6666666666666667,0.67,1.0,1.000,1.0000000000000002,1.0,4.000000000000001,4.0,5.000000000000001,5.0,13.666666666666668,13.7,2.7333333333333334,2.7
"
Kenley Jansen
",2011,A+-CALL,2,2,2.0,2.0,0,0,0,0,4,0,0,6,6,2,0,0,0,0,0,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0
"
Kenley Jansen
",2011,AA-SOUL,0,5,6.0,6.0,2,3,3,3,9,0,1,18,22,8,1,100,0,1,0,4.5,4.5,0.0,.000,0.8333333333333334,0.833,3.0,3.0,4.5,4.5,13.5,13.5,3.0,3.0
"
Kenley Jansen
",2011,MLB (USA),0,51,53.666666666666664,53.2,30,17,17,26,96,2,0,189,218,66,28,982,2,0,5,2.8509316770186337,2.85,1.0,1.000,1.0434782608695652,1.043,5.031055900621118,5.0,4.360248447204969,4.4,16.09937888198758,16.1,3.6923076923076925,3.7
"
Kenley Jansen
",2012,MLB (USA),0,65,65.0,65.0,33,18,17,22,99,3,1,226,252,86,43,1051,1,2,25,2.353846153846154,2.35,0.3333333333333333,.333,0.8461538461538461,0.846,4.569230769230769,4.6,3.046153846153846,3.0,13.707692307692307,13.7,4.5,4.5
"
Kenley Jansen
",2013,MLB (USA),0,81,81.00000000000001,81.0,54,18,18,19,121,3,1,290,312,103,66,1335,3,1,30,1.9999999999999996,2.0,0.75,.750,0.9012345679012345,0.901,5.999999999999999,6.0,2.1111111111111107,2.1,13.444444444444443,13.4,6.368421052631579,6.4
"
Kenley Jansen
",2014,MLB (USA),0,69,66.33333333333333,66.1,55,20,20,19,103,0,2,249,271,93,56,1081,2,2,45,2.71356783919598,2.71,0.5,.500,1.1155778894472363,1.116,7.462311557788945,7.5,2.5778894472361813,2.6,13.974874371859297,14.0,5.421052631578948,5.4
"
Kenley Jansen
",2015,A+-CALL,5,6,5.333333333333333,5.1,6,3,3,1,8,0,0,20,21,8,4,0,0,1,0,5.0625,5.06,0.0,.000,1.3125,1.312,10.125,10.1,1.6875,1.7,13.5,13.5,8.0,8.0
"
Kenley Jansen
",2015,MLB (USA),0,57,55.666666666666664,55.2,34,14,14,11,84,2,1,199,214,75,42,856,1,1,38,2.263473053892216,2.26,0.5,.500,0.8083832335329342,0.808,5.497005988023952,5.5,1.7784431137724552,1.8,13.580838323353294,13.6,7.636363636363637,7.6
"
Kenley Jansen
",2016,MLB (USA),0,78,80.33333333333333,80.1,40,18,18,16,123,3,3,274,297,104,51,1178,3,0,50,2.016597510373444,2.02,1.0,1.000,0.6970954356846474,0.697,4.481327800829876,4.5,1.7925311203319503,1.8,13.780082987551868,13.8,7.6875,7.7
"
Kenley Jansen
",2017,MLB (USA),0,78,84.99999999999997,84.0,52,15,13,10,129,4,0,306,321,108,69,1242,6,1,46,1.3764705882352946,1.38,0.8571428571428571,.857,0.7294117647058826,0.729,5.505882352941178,5.5,1.0588235294117652,1.1,13.65882352941177,13.7,12.9,12.9
"
Kenley Jansen
",2018,MLB (USA),0,78,82.33333333333333,82.1,58,30,26,20,95,2,1,304,327,132,78,1286,1,4,41,2.8421052631578947,2.84,0.2,.200,0.9473684210526316,0.947,6.340080971659919,6.3,2.1862348178137654,2.2,10.384615384615385,10.4,4.75,4.8
"
Kenley Jansen
",2019,MLB (USA),0,64,64.66666666666667,64.2,51,28,26,16,82,4,0,245,268,106,60,1083,3,0,33,3.6185567010309274,3.62,1.0,1.000,1.036082474226804,1.036,7.097938144329897,7.1,2.22680412371134,2.2,11.412371134020617,11.4,5.125,5.1
"
Kenley Jansen
",2020,MLB (USA),0,35,31.333333333333332,31.1,25,16,13,11,41,3,0,117,131,59,17,565,3,0,13,3.7340425531914896,3.73,1.0,1.000,1.148936170212766,1.149,7.180851063829787,7.2,3.1595744680851063,3.2,11.77659574468085,11.8,3.727272727272727,3.7
"
Pedro Strop
",2008,AA-TL,0,7,7.0,7.0,6,2,2,4,7,1,0,26,31,10,8,114,0,0,3,2.5714285714285716,2.57,0.0,.000,1.4285714285714286,1.429,7.714285714285714,7.7,5.142857142857143,5.1,9.0,9.0,1.75,1.8
"
Pedro Strop
",2009,AA-TL,0,36,51.33333333333334,51.1,48,28,25,29,48,2,1,196,229,73,83,851,5,5,4,4.383116883116882,4.38,0.5,.500,1.4999999999999998,1.5,8.415584415584414,8.4,5.084415584415583,5.1,8.415584415584414,8.4,1.6551724137931034,1.7
"
Pedro Strop
",2009,AAA-PCL,0,11,12.666666666666666,12.2,13,11,11,4,13,1,0,48,54,24,15,228,1,1,1,7.815789473684211,7.82,0.5,.500,1.3421052631578947,1.342,9.236842105263158,9.2,2.8421052631578947,2.8,9.236842105263158,9.2,3.25,3.2
"
Pedro Strop
",2009,FgW-DOWL,0,5,5.333333333333333,5.1,5,2,1,2,5,0,0,23,25,11,6,0,0,0,0,1.6875,1.69,0.0,.000,1.3125,1.312,8.4375,8.4,3.375,3.4,8.4375,8.4,2.5,2.5
"
Pedro Strop
",2009,MLB (USA),0,7,7.0,7.0,6,6,6,4,9,0,0,26,30,11,6,127,0,0,0,7.714285714285714,7.71,0.0,.000,1.4285714285714286,1.429,7.714285714285714,7.7,5.142857142857143,5.1,11.571428571428571,11.6,2.25,2.2
"
Pedro Strop
",2010,AAA-PCL,0,39,42.333333333333336,42.1,32,12,9,14,57,0,2,158,173,47,55,681,1,2,13,1.9133858267716535,1.91,0.3333333333333333,.333,1.0866141732283463,1.087,6.803149606299212,6.8,2.9763779527559056,3.0,12.118110236220472,12.1,4.071428571428571,4.1
"
Pedro Strop
",2010,FgW-DOWL,0,5,4.333333333333333,4.1,8,3,3,2,7,0,0,21,23,3,12,0,0,0,0,6.230769230769231,6.23,0.0,.000,2.307692307692308,2.308,16.615384615384617,16.6,4.153846153846154,4.2,14.53846153846154,14.5,3.5,3.5
"
Pedro Strop
",2010,MLB (USA),0,15,10.666666666666666,10.2,17,12,12,11,11,1,0,47,60,24,13,243,0,0,0,10.125,10.12,0.0,.000,2.625,2.625,14.34375,14.3,9.28125,9.3,9.28125,9.3,1.0,1.0
"
Pedro Strop
",2011,AAA-PCL,0,39,47.66666666666667,47.2,53,21,19,24,55,1,5,187,216,59,78,826,4,4,11,3.587412587412587,3.59,0.5,.500,1.6153846153846152,1.615,10.006993006993007,10.0,4.531468531468531,4.5,10.384615384615383,10.4,2.2916666666666665,2.3
"
Pedro Strop
",2011,MLB (USA),0,23,21.999999999999996,21.0,15,5,5,10,21,1,0,76,90,23,35,374,1,0,0,2.045454545454546,2.05,1.0,1.000,1.1363636363636365,1.136,6.136363636363638,6.1,4.090909090909092,4.1,8.590909090909092,8.6,2.1,2.1
"
Pedro Strop
",2012,FgW-DOWL,0,8,9.666666666666666,9.2,4,3,3,2,8,1,1,33,37,9,16,0,1,0,4,2.793103448275862,2.79,1.0,1.000,0.6206896551724138,0.621,3.724137931034483,3.7,1.8620689655172415,1.9,7.448275862068966,7.4,4.0,4.0
"
Pedro Strop
",2012,MLB (USA),0,70,66.33333333333333,66.1,52,18,18,37,58,4,2,240,283,65,119,1104,4,2,3,2.442211055276382,2.44,0.6666666666666666,.666,1.341708542713568,1.342,7.0552763819095485,7.1,5.020100502512563,5.0,7.869346733668342,7.9,1.5675675675675675,1.6
"
Pedro Strop
",2013,MLB (USA),0,66,57.33333333333334,57.1,45,30,29,26,66,6,2,214,254,73,82,982,2,4,1,4.5523255813953485,4.55,0.3333333333333333,.333,1.2383720930232556,1.238,7.063953488372092,7.1,4.081395348837209,4.1,10.360465116279068,10.4,2.5384615384615383,2.5
"
Pedro Strop
",2014,MLB (USA),0,65,61.000000000000014,61.0,40,19,15,25,71,4,3,214,244,63,82,907,1,2,2,2.2131147540983602,2.21,0.3333333333333333,.333,1.0655737704918031,1.066,5.901639344262294,5.9,3.6885245901639334,3.7,10.475409836065571,10.5,2.84,2.8
"
Pedro Strop
",2015,MLB (USA),0,76,68.00000000000001,68.0,39,24,22,29,81,4,6,233,270,74,82,1058,2,5,3,2.9117647058823524,2.91,0.2857142857142857,.285,0.9999999999999998,1.0,5.1617647058823515,5.2,3.8382352941176463,3.8,10.720588235294116,10.7,2.793103448275862,2.8
"
Pedro Strop
",2016,MLB (USA),0,54,47.33333333333334,47.1,27,16,15,15,60,4,1,166,187,41,67,728,1,1,0,2.8521126760563376,2.85,0.5,.500,0.8873239436619716,0.887,5.133802816901407,5.1,2.8521126760563376,2.9,11.40845070422535,11.4,4.0,4.0
"
Pedro Strop
",2017,MLB (USA),0,69,60.33333333333336,60.1,45,22,19,26,65,3,1,218,250,61,95,1019,5,2,0,2.8342541436464077,2.83,0.7142857142857143,.714,1.1767955801104968,1.177,6.71270718232044,6.7,3.8784530386740315,3.9,9.696132596685079,9.7,2.5,2.5
"
Pedro Strop
",2018,MLB (USA),0,60,59.666666666666664,59.2,38,15,15,21,57,5,3,212,240,81,76,871,5,0,13,2.2625698324022347,2.26,1.0,1.000,0.9888268156424581,0.989,5.731843575418995,5.7,3.1675977653631286,3.2,8.597765363128492,8.6,2.7142857142857144,2.7
"
Pedro Strop
",2019,AAA-PCL,0,3,3.0,3.0,1,0,0,1,2,0,0,9,10,5,2,27,1,0,0,0.0,0.0,1.0,1.000,0.6666666666666666,0.667,3.0,3.0,3.0,3.0,6.0,6.0,2.0,2.0
"
Pedro Strop
",2019,MLB (USA),0,50,41.666666666666664,41.2,33,24,23,20,49,5,1,152,178,48,56,737,0,3,10,4.968,4.97,0.0,.000,1.272,1.272,7.128,7.1,4.32,4.3,10.584000000000001,10.6,2.45,2.4
"
Pedro Strop
",2020,MLB (USA),0,4,2.333333333333333,2.1,1,3,1,6,3,0,0,8,15,3,3,68,0,0,0,3.8571428571428577,3.86,0.0,.000,3.0000000000000004,3.0,3.8571428571428577,3.9,23.142857142857146,23.1,11.571428571428573,11.6,0.5,0.5
"
Rick van den Hurk
",2007,MLB (USA),17,18,81.66666666666667,81.2,94,63,62,48,82,3,5,320,379,168,78,1521,4,6,0,6.832653061224489,6.83,0.4,.400,1.7387755102040816,1.739,10.359183673469387,10.4,5.289795918367346,5.3,9.03673469387755,9.0,1.7083333333333333,1.7
"
Rick van den Hurk
",2008,AA-SOUL,10,10,55.33333333333333,55.1,49,32,26,19,55,2,0,204,231,93,60,0,3,3,0,4.228915662650603,4.23,0.5,.500,1.2289156626506026,1.229,7.96987951807229,8.0,3.0903614457831328,3.1,8.94578313253012,8.9,2.8947368421052633,2.9
"
Rick van den Hurk
",2008,AAA-PCL,4,4,17.666666666666664,17.2,13,11,8,11,21,0,0,65,77,28,17,336,2,1,0,4.075471698113208,4.08,0.6666666666666666,.666,1.358490566037736,1.358,6.622641509433963,6.6,5.603773584905661,5.6,10.698113207547172,10.7,1.9090909090909092,1.9
"
Rick van den Hurk
",2008,MLB (USA),4,4,14.0,14.0,20,12,12,10,20,2,0,60,74,26,16,331,1,1,0,7.714285714285714,7.71,0.5,.500,2.142857142857143,2.143,12.857142857142858,12.9,6.428571428571429,6.4,12.857142857142858,12.9,2.0,2.0
"
Rick van den Hurk
",2009,A+-FLOR,1,1,3.0,3.0,3,1,1,2,3,0,0,12,14,3,6,0,0,0,0,3.0,3.0,0.0,.000,1.6666666666666667,1.667,9.0,9.0,6.0,6.0,9.0,9.0,1.5,1.5
"
Rick van den Hurk
",2009,AAA-PCL,11,11,59.666666666666664,59.2,43,20,19,16,51,2,2,220,241,110,62,930,5,2,0,2.8659217877094973,2.87,0.7142857142857143,.714,0.9888268156424581,0.989,6.4860335195530725,6.5,2.4134078212290504,2.4,7.692737430167598,7.7,3.1875,3.2
"
Rick van den Hurk
",2009,FgW-PRWL,4,4,25.0,25.0,17,5,5,1,18,1,0,90,93,38,36,0,1,0,0,1.8,1.8,1.0,1.000,0.72,0.72,6.12,6.1,0.36,0.4,6.48,6.5,18.0,18.0
"
Rick van den Hurk
",2009,MLB (USA),11,11,58.666666666666664,58.2,57,29,28,21,49,4,3,226,256,129,53,1002,3,2,0,4.295454545454546,4.3,0.6,.600,1.3295454545454546,1.33,8.744318181818182,8.7,3.221590909090909,3.2,7.517045454545455,7.5,2.3333333333333335,2.3
"
Rick van den Hurk
",2010,AAA-IL,3,3,20.666666666666668,20.2,15,7,5,4,7,1,0,73,80,44,21,291,1,1,0,2.1774193548387095,2.18,0.5,.500,0.9193548387096774,0.919,6.532258064516129,6.5,1.7419354838709677,1.7,3.0483870967741935,3.0,1.75,1.8
"
Rick van den Hurk
",2010,AAA-PCL,19,19,98.0,98.0,100,54,51,40,87,6,1,385,435,200,96,1634,8,4,0,4.683673469387755,4.68,0.6666666666666666,.666,1.4285714285714286,1.429,9.183673469387756,9.2,3.673469387755102,3.7,7.989795918367347,8.0,2.175,2.2
"
Rick van den Hurk
",2010,MLB (USA),1,9,17.666666666666664,17.2,16,14,10,8,18,2,0,65,76,31,17,298,0,1,0,5.0943396226415105,5.09,0.0,.000,1.358490566037736,1.358,8.150943396226417,8.2,4.075471698113208,4.1,9.169811320754718,9.2,2.25,2.2
"
Rick van den Hurk
",2011,AAA-IL,26,26,154.33333333333334,154.1,141,83,76,40,108,13,0,591,650,302,184,2439,9,13,0,4.431965442764579,4.43,0.4090909090909091,.409,1.1727861771058314,1.173,8.222462203023758,8.2,2.3326133909287257,2.3,6.298056155507559,6.3,2.7,2.7
"
Rick van den Hurk
",2011,MLB (USA),2,4,9.000000000000002,9.0,12,9,8,8,7,1,0,37,46,23,7,198,0,0,0,7.999999999999998,8.0,0.0,.000,2.222222222222222,2.222,11.999999999999998,12.0,7.999999999999998,8.0,6.999999999999998,7.0,0.875,0.9
"
Rick van den Hurk
",2012,A+-FLOR,1,1,6.0,6.0,8,4,4,1,5,0,0,25,26,11,9,0,1,0,0,6.0,6.0,1.0,1.000,1.5,1.5,12.0,12.0,1.5,1.5,7.5,7.5,5.0,5.0
"
Rick van den Hurk
",2012,AAA-IL,19,21,123.33333333333333,123.1,112,46,40,35,113,11,1,464,521,191,165,1888,13,5,0,2.918918918918919,2.92,0.7222222222222222,.722,1.191891891891892,1.192,8.172972972972973,8.2,2.554054054054054,2.6,8.245945945945946,8.2,3.2285714285714286,3.2
"
Rick van den Hurk
",2012,MLB (USA),0,4,2.6666666666666665,2.2,5,4,4,1,3,1,0,14,16,5,6,78,0,1,0,13.5,13.5,0.0,.000,2.25,2.25,16.875,16.9,3.375,3.4,10.125,10.1,3.0,3.0
"
Sem Robberse
",2019,Rk-GULF,3,5,10.333333333333332,10.1,11,1,1,0,9,1,0,40,41,20,11,0,2,0,0,0.870967741935484,0.87,1.0,1.000,1.0645161290322582,1.065,9.580645161290324,9.6,0.0,0.0,7.838709677419356,7.8,0.0,0.0
"
Tom de Blok
",2017,A--NYPL,1,1,3.6666666666666665,3.2,1,0,0,1,5,0,0,12,13,3,4,47,0,0,0,0.0,0.0,0.0,.000,0.5454545454545455,0.545,2.4545454545454546,2.5,2.4545454545454546,2.5,12.272727272727273,12.3,5.0,5.0
"
Tom de Blok
",2017,A-MIDW,11,23,78.33333333333333,78.1,69,28,25,13,73,0,0,298,313,140,85,1116,4,2,1,2.872340425531915,2.87,0.6666666666666666,.666,1.0468085106382978,1.047,7.927659574468086,7.9,1.4936170212765958,1.5,8.387234042553192,8.4,5.615384615384615,5.6
"
Tom de Blok
",2018,A+-FLOR,11,11,55.66666666666667,55.2,65,38,37,20,41,4,0,222,250,111,70,922,4,4,0,5.982035928143712,5.98,0.5,.500,1.526946107784431,1.527,10.508982035928144,10.5,3.2335329341317363,3.2,6.628742514970059,6.6,2.05,2.0
"
Tom de Blok
",2018,A-MIDW,8,8,45.66666666666667,45.2,44,17,16,16,30,2,0,174,194,85,61,667,1,2,0,3.1532846715328464,3.15,0.3333333333333333,.333,1.313868613138686,1.314,8.671532846715328,8.7,3.1532846715328464,3.2,5.912408759124087,5.9,1.875,1.9
"
Tom de Blok
",2019,A+-FLOR,20,21,111.33333333333334,111.1,98,56,50,43,85,5,0,421,475,209,129,1740,2,13,0,4.04191616766467,4.04,0.13333333333333333,.133,1.2664670658682633,1.266,7.9221556886227535,7.9,3.4760479041916166,3.5,6.87125748502994,6.9,1.9767441860465116,2.0
Aaron Isenia,2017,Hoofdklasse Honkbal (NLD),0,5,6.666666666666667,6.2,5,6,2,4,8,1,0,25,31,4,7,124,0,0,0,2.6999999999999997,2.7,0.0,.000,1.3499999999999999,1.35,6.75,6.8,5.3999999999999995,5.4,10.799999999999999,10.8,2.0,2.0
Aaron Isenia,2018,Hoofdklasse Honkbal (NLD),0,17,19.333333333333336,19.1,33,33,24,24,17,2,1,94,121,16,22,465,0,1,0,11.172413793103447,11.17,0.0,.000,2.9482758620689653,2.948,15.36206896551724,15.4,11.172413793103447,11.2,7.913793103448275,7.9,0.7083333333333334,0.7
Aaron de Groot,2017,Hoofdklasse Honkbal (NLD),1,3,6.666666666666667,6.2,10,8,6,9,10,0,0,30,39,5,4,171,0,2,0,8.1,8.1,0.0,.000,2.85,2.85,13.5,13.5,12.149999999999999,12.1,13.5,13.5,1.1111111111111112,1.1
Aaron de Groot,2018,Hoofdklasse Honkbal (NLD),1,2,2.333333333333333,2.1,6,5,5,3,2,0,0,13,16,2,3,76,0,1,0,19.28571428571429,19.29,0.0,.000,3.8571428571428577,3.857,23.142857142857146,23.1,11.571428571428573,11.6,7.714285714285715,7.7,0.6666666666666666,0.7
Aaron de Groot,2019,Hoofdklasse Honkbal (NLD),1,9,14.666666666666666,14.2,3,3,2,4,23,2,0,46,53,11,10,232,2,0,0,1.2272727272727273,1.23,1.0,1.000,0.4772727272727273,0.477,1.840909090909091,1.8,2.4545454545454546,2.5,14.113636363636365,14.1,5.75,5.8
Aaron de Groot,2020,Hoofdklasse Honkbal (NLD),0,32,60.00000000000001,60.0,30,20,16,34,72,2,2,206,244,60,42,1016,8,2,4,2.4,2.4,0.8,.800,1.0666666666666664,1.067,4.499999999999999,4.5,5.1,5.1,10.799999999999999,10.8,2.1176470588235294,2.1
Al Morales,2010,Hoofdklasse Honkbal (NLD),0,24,30.66666666666667,30.2,25,7,7,10,17,1,0,113,126,35,36,0,3,1,6,2.054347826086956,2.05,0.75,.750,1.1413043478260867,1.141,7.336956521739129,7.3,2.934782608695652,2.9,4.9891304347826075,5.0,1.7,1.7
Al Morales,2011,Hoofdklasse Honkbal (NLD),0,25,35.66666666666667,35.2,36,12,10,9,18,4,1,134,151,40,40,0,5,1,1,2.523364485981308,2.52,0.8333333333333334,.833,1.261682242990654,1.262,9.084112149532709,9.1,2.2710280373831773,2.3,4.5420560747663545,4.5,2.0,2.0
Al Morales,2018,Hoofdklasse Honkbal (NLD),1,3,10.666666666666668,10.2,9,5,3,4,12,3,2,39,47,5,13,171,0,1,0,2.5312499999999996,2.53,0.0,.000,1.2187499999999998,1.219,7.593749999999999,7.6,3.3749999999999996,3.4,10.124999999999998,10.1,3.0,3.0
Al Morales,2019,Hoofdklasse Honkbal (NLD),2,3,14.000000000000002,14.0,12,6,2,7,11,2,1,54,64,17,12,215,0,0,0,1.2857142857142856,1.29,0.0,.000,1.357142857142857,1.357,7.7142857142857135,7.7,4.499999999999999,4.5,7.07142857142857,7.1,1.5714285714285714,1.6
Al Morales,2020,Hoofdklasse Honkbal (NLD),2,10,18.666666666666668,18.2,26,14,10,6,12,2,0,78,92,24,18,296,2,0,0,4.821428571428571,4.82,1.0,1.000,1.7142857142857142,1.714,12.535714285714285,12.5,2.892857142857143,2.9,5.785714285714286,5.8,2.0,2.0
Aldemar Betrian,2014,Hoofdklasse Honkbal (NLD),0,8,11.666666666666666,11.2,6,7,7,6,18,0,1,41,47,6,10,195,1,1,1,5.4,5.4,0.5,.500,1.0285714285714287,1.029,4.628571428571429,4.6,4.628571428571429,4.6,13.885714285714286,13.9,3.0,3.0
Alex Marcussen,2015,Hoofdklasse Honkbal (NLD),0,1,1.0,1.0,0,0,0,1,0,1,0,3,5,1,2,16,0,0,0,0.0,0.0,0.0,.000,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
Alex Marcussen,2016,Hoofdklasse Honkbal (NLD),2,7,16.666666666666664,16.2,21,9,8,5,6,2,0,68,77,27,15,254,0,2,1,4.32,4.32,0.0,.000,1.5600000000000003,1.56,11.340000000000002,11.3,2.7,2.7,3.2400000000000007,3.2,1.2,1.2
