PlayerName,Year,League,g,pa,ab,r,h,rbi,2b,3b,hr,bb,sb,cs,hbp,sh,sf,so,ibb,gdp,MainPos,Pos_1b,Pos_2b,Pos_3b,Pos_c,Pos_cf,Pos_dh,Pos_lf,Pos_p,Pos_ph,Pos_pr,Pos_rf,Pos_ss,avg_value,avg_label,obp_value,obp_label,slg_value,slg_label,ops_value,ops_label,iso_value,iso_label
Bart Janssen,2011,Hoofdklasse Honkbal (NLD),9,22,17,3,1,0,0,0,0,4,0,0,1,0,0,6,0,0,Catcher,2,0,0,5,0,1,1,0,0,0,3,0,0.058823529411764705,.058,0.33067628171700164,.330,0.058823529411764705,.058,0.3315508021390374,.331,0.0,.000
Bart Janssen,2015,Hoofdklasse Honkbal (NLD),2,8,7,3,3,2,0,0,0,1,0,0,0,0,0,1,0,0,Catcher,0,0,0,2,0,0,0,0,0,0,0,0,0.42857142857142855,.428,0.33069646182495344,.330,0.42857142857142855,.428,0.9285714285714286,.928,0.0,.000
Bart Janssen,2016,Hoofdklasse Honkbal (NLD),40,115,105,7,15,4,1,0,0,10,7,1,0,0,0,30,0,4,Catcher,0,0,0,39,0,1,0,0,0,1,0,0,0.14285714285714285,.142,0.3305026769779893,.330,0.1523809523809524,.152,0.36977225672877845,.369,0.009523809523809525,.009
Bart Janssen,2017,Hoofdklasse Honkbal (NLD),28,82,65,10,15,6,2,0,1,13,4,3,2,1,1,21,0,3,Catcher,0,0,1,26,0,0,0,0,0,1,2,0,0.23076923076923078,.230,0.3305457354208134,.330,0.3076923076923077,.307,0.6735459662288931,.673,0.07692307692307693,.076
Bart Sabel,2010,Hoofdklasse Honkbal (NLD),44,182,157,17,37,14,7,1,0,18,3,2,1,6,0,45,0,2,Left Fielder,0,0,0,16,0,1,24,0,0,0,10,0,0.2356687898089172,.235,0.33048411945958756,.330,0.2929936305732484,.292,0.600685938265556,.600,0.05732484076433121,.057
Bart Sabel,2011,Hoofdklasse Honkbal (NLD),42,146,127,18,27,12,3,0,0,15,2,0,2,2,0,33,0,1,Catcher,0,0,0,26,0,0,19,1,1,0,1,0,0.2125984251968504,.212,0.33042128603104215,.330,0.23622047244094488,.236,0.5375903354546435,.537,0.023622047244094488,.023
Bas Mol,2011,Hoofdklasse Honkbal (NLD),16,43,39,3,8,0,0,0,0,2,1,1,1,1,0,12,0,0,Left Fielder,0,0,0,0,0,3,10,0,4,0,1,0,0.20512820512820512,.205,0.3303738939033578,.330,0.20512820512820512,.205,0.4609421586165772,.460,0.0,.000
Bas Nooij,2010,Hoofdklasse Honkbal (NLD),20,76,65,11,14,4,6,2,1,7,0,0,2,1,1,10,0,1,Catcher,0,0,0,10,0,9,0,0,2,0,0,0,0.2153846153846154,.215,0.33034278209800944,.330,0.4153846153846154,.415,0.7180161943319838,.718,0.2,.200
Bas Nooij,2011,Hoofdklasse Honkbal (NLD),55,228,188,22,53,31,16,3,2,22,1,0,12,4,1,35,1,1,Designated Hitter,0,0,0,23,0,30,2,0,0,0,0,0,0.28191489361702127,.281,0.330529288056826,.330,0.4308510638297872,.430,0.816815976110489,.816,0.14893617021276595,.148
Bas Nooij,2012,Hoofdklasse Honkbal (NLD),41,165,132,26,33,26,5,1,2,15,0,2,15,0,3,31,0,1,Catcher,0,0,0,33,0,7,0,0,1,0,0,0,0.25,.250,0.3306534432675098,.330,0.3484848484848485,.348,0.7303030303030303,.730,0.09848484848484848,.098
Bas Nooij,2013,Hoofdklasse Honkbal (NLD),51,200,166,33,46,16,12,0,0,20,2,1,10,2,1,36,1,2,Catcher,0,0,0,43,0,4,3,0,5,0,1,0,0.27710843373493976,.277,0.33081243965945994,.330,0.3493975903614458,.349,0.7343975903614458,.734,0.07228915662650602,.072
Bas Nooij,2014,Hoofdklasse Honkbal (NLD),54,218,192,30,51,32,10,2,3,15,0,1,7,4,0,44,0,3,Catcher,0,0,0,53,0,1,0,0,1,0,0,0,0.265625,.265,0.33082531350247885,.330,0.3854166666666667,.385,0.7202790519877675,.720,0.11979166666666667,.119
Bas Nooij,2015,Hoofdklasse Honkbal (NLD),48,205,163,34,46,38,9,0,5,27,3,0,9,4,2,40,0,2,Catcher,0,0,0,36,0,12,0,0,1,0,0,0,0.2822085889570552,.282,0.3310314748855128,.331,0.4294478527607362,.429,0.8294478527607363,.829,0.147239263803681,.147
Bas de Jong,2010,Hoofdklasse Honkbal (NLD),46,195,173,27,52,33,13,3,3,12,3,1,6,2,1,21,1,5,Right Fielder,0,0,0,0,0,0,0,0,2,0,45,0,0.30057803468208094,.300,0.3311249637576109,.331,0.4624277456647399,.462,0.826530309767304,.826,0.16184971098265896,.161
Bas de Jong,2011,Hoofdklasse Honkbal (NLD),54,242,217,34,75,40,18,0,2,14,3,2,3,0,6,29,2,7,Right Fielder,0,0,0,0,0,0,0,0,0,0,54,0,0.3456221198156682,.345,0.3313253012048193,.331,0.45622119815668205,.456,0.8446509502227977,.844,0.11059907834101383,.110
Bas de Jong,2012,Hoofdklasse Honkbal (NLD),43,191,173,32,67,40,13,0,4,11,2,0,3,1,2,31,1,3,Right Fielder,0,0,0,0,0,1,0,0,0,0,42,0,0.3872832369942196,.387,0.3315949461916356,.331,0.5317919075144508,.531,0.9611112792421995,.961,0.14450867052023122,.144
Bas de Jong,2013,Hoofdklasse Honkbal (NLD),51,224,208,40,81,43,13,4,3,11,12,2,3,0,1,20,1,9,Right Fielder,0,0,0,0,0,0,0,0,0,0,51,0,0.3894230769230769,.389,0.3319068885793472,.331,0.5336538461538461,.533,0.9622252747252746,.962,0.14423076923076922,.144
Bas de Jong,2014,Hoofdklasse Honkbal (NLD),53,232,197,33,64,50,20,2,3,22,10,2,5,0,8,37,0,2,Right Fielder,0,0,0,0,0,0,0,0,0,0,53,0,0.3248730964467005,.324,0.33210722924329816,.332,0.49238578680203043,.492,0.8846271661123752,.884,0.16751269035532995,.167
Bas de Jong,2017,Hoofdklasse Honkbal (NLD),10,45,39,4,11,6,2,0,1,5,0,0,1,0,0,3,0,1,Right Fielder,3,0,0,0,4,0,0,0,0,0,6,0,0.28205128205128205,.282,0.33213662499642416,.332,0.41025641025641024,.410,0.788034188034188,.788,0.1282051282051282,.128
Bas de Jong,2018,Hoofdklasse Honkbal (NLD),4,11,11,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,Designated Hitter,1,0,0,0,0,4,0,0,0,0,0,0,0.09090909090909091,.090,0.3320986771540937,.332,0.09090909090909091,.090,0.18181818181818182,.181,0.0,.000
Bauke van der Leeden,2011,Hoofdklasse Honkbal (NLD),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.3320986771540937,.332,0.0,.000,,.000,0.0,.000
Bayron Cornelisse,2014,Hoofdklasse Honkbal (NLD),21,7,7,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,2,0,1,0,0,0,0,18,0,0,0,0,0.42857142857142855,.428,0.33210833380998683,.332,0.42857142857142855,.428,0.8571428571428571,.857,0.0,.000
Bayron Cornelisse,2015,Hoofdklasse Honkbal (NLD),26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,26,0,0,0,0,0.0,.000,0.33210833380998683,.332,0.0,.000,,.000,0.0,.000
Bayron Cornelisse,2016,Hoofdklasse Honkbal (NLD),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,24,0,0,0,0,0.0,.000,0.33210833380998683,.332,0.0,.000,,.000,0.0,.000
Bayron Cornelisse,2017,Hoofdklasse Honkbal (NLD),15,7,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,Pitcher,0,0,1,0,0,0,1,12,2,0,0,1,0.14285714285714285,.142,0.332089392184618,.332,0.14285714285714285,.142,0.2857142857142857,.285,0.0,.000
Bayron Cornelisse,2018,Hoofdklasse Honkbal (NLD),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,7,0,0,0,0,0.0,.000,0.332089392184618,.332,0.0,.000,,.000,0.0,.000
Bayron Cornelissen,2010,Hoofdklasse Honkbal (NLD),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinch Runner,0,0,0,0,0,0,0,0,0,1,0,0,0.0,.000,0.332089392184618,.332,0.0,.000,,.000,0.0,.000
Bayron Cornelissen,2012,Hoofdklasse Honkbal (NLD),25,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,1,0,24,1,0,0,0,0.0,.000,0.3320798959122689,.332,0.0,.000,0.0,.000,0.0,.000
Bayron Cornelissen,2013,Hoofdklasse Honkbal (NLD),33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,33,0,0,0,0,0.0,.000,0.3320798959122689,.332,0.0,.000,,.000,0.0,.000
Ben Groenendijk,2011,Hoofdklasse Honkbal (NLD),3,14,9,0,1,2,0,0,0,4,0,1,1,0,0,2,0,0,Second Baseman,0,3,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,.111,0.3320992066328354,.332,0.1111111111111111,.111,0.5396825396825397,.539,0.0,.000
Ben Grover,2010,Hoofdklasse Honkbal (NLD),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,18,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben Grover,2011,Hoofdklasse Honkbal (NLD),19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,18,0,1,1,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben Grover,2012,Hoofdklasse Honkbal (NLD),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,16,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben Grover,2013,Hoofdklasse Honkbal (NLD),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,17,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben Neijndorff,2019,Hoofdklasse Honkbal (NLD),8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,8,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben Van Nuffel,2015,Hoofdklasse Honkbal (NLD),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,1,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben van Nuffel,2016,Hoofdklasse Honkbal (NLD),25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,25,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Benjamin Dille,2010,Hoofdklasse Honkbal (NLD),49,223,190,39,53,28,7,0,1,16,7,1,5,10,2,11,0,6,Second Baseman,1,39,0,0,0,9,1,0,0,0,0,0,0.2789473684210526,.278,0.33209837840918804,.332,0.33157894736842103,.331,0.6634175123908426,.663,0.05263157894736842,.052
Benjamin Dille,2011,Hoofdklasse Honkbal (NLD),40,183,166,32,44,19,9,3,0,9,4,0,2,5,1,11,0,4,Second Baseman,0,39,0,0,0,1,0,0,0,0,0,0,0.26506024096385544,.265,0.33201631585679564,.332,0.35542168674698793,.355,0.6559681348344196,.655,0.09036144578313253,.090
Benjamin Dille,2012,Hoofdklasse Honkbal (NLD),51,210,186,28,58,26,9,3,1,15,2,2,2,4,1,6,2,3,Second Baseman,0,51,0,0,0,0,0,0,0,0,0,0,0.3118279569892473,.311,0.33211942582647264,.332,0.40860215053763443,.408,0.7752688172043011,.775,0.0967741935483871,.096
Benjamin Dille,2013,Hoofdklasse Honkbal (NLD),50,224,198,43,65,33,21,2,0,18,1,0,4,2,2,7,0,5,Second Baseman,0,49,0,0,0,1,0,0,0,0,0,0,0.3282828282828283,.328,0.33229747863549686,.332,0.45454545454545453,.454,0.8429383116883117,.842,0.12626262626262627,.126
Benjamin Dille,2014,Hoofdklasse Honkbal (NLD),56,264,223,48,70,36,12,2,0,29,1,0,5,6,1,11,0,6,Second Baseman,0,56,0,0,0,0,0,0,0,0,0,0,0.31390134529147984,.313,0.33252649206997004,.332,0.38565022421524664,.385,0.7795896181546406,.779,0.07174887892376682,.071
Benjamin Dille,2015,Hoofdklasse Honkbal (NLD),55,262,242,42,75,43,5,2,1,7,6,2,3,5,5,11,0,9,Second Baseman,0,55,0,0,0,0,0,0,0,0,0,0,0.30991735537190085,.309,0.3324967400905764,.332,0.359504132231405,.359,0.6839316131474356,.683,0.049586776859504134,.049
Benjamin Dille,2016,Hoofdklasse Honkbal (NLD),41,180,146,31,48,23,3,0,0,19,4,3,5,6,4,5,0,7,Second Baseman,0,40,0,0,0,0,0,0,0,0,0,1,0.3287671232876712,.328,0.3326666759905456,.332,0.3493150684931507,.349,0.7493150684931507,.749,0.02054794520547945,.020
Benjamin Dille,2017,Hoofdklasse Honkbal (NLD),50,226,185,38,77,32,9,2,0,23,8,0,5,9,2,9,2,6,Second Baseman,1,40,0,0,0,9,0,0,0,0,0,0,0.41621621621621624,.416,0.33311026531152843,.333,0.4864864864864865,.486,0.9599378139201149,.959,0.07027027027027027,.070
Benjamin Dille,2018,Hoofdklasse Honkbal (NLD),55,244,214,52,64,39,10,1,1,16,10,1,3,9,2,5,0,5,Second Baseman,11,42,0,0,0,3,0,0,0,0,0,0,0.29906542056074764,.299,0.3331341790443373,.333,0.3691588785046729,.369,0.7093228129309024,.709,0.07009345794392523,.070
Benjamin Dille,2019,Hoofdklasse Honkbal (NLD),47,204,162,37,51,29,3,3,1,26,9,0,4,7,4,6,1,8,Second Baseman,13,37,0,0,0,0,0,0,0,0,0,0,0.3148148148148148,.314,0.333328714928992,.333,0.3888888888888889,.388,0.7908496732026145,.790,0.07407407407407407,.074
Berend Rijssemus,2016,Hoofdklasse Honkbal (NLD),1,4,4,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,Shortstop,0,0,0,0,0,0,0,0,0,0,0,1,0.5,.500,0.3333379514817329,.333,0.5,.500,1.0,1.000,0.0,.000
Berend Ruben,2013,Hoofdklasse Honkbal (NLD),45,163,141,20,42,16,8,1,0,12,0,0,5,4,1,29,0,0,Second Baseman,0,27,11,0,0,5,0,0,2,0,1,0,0.2978723404255319,.297,0.33340244947609965,.333,0.36879432624113473,.368,0.7307575164251838,.730,0.07092198581560284,.070
Berend Ruben,2014,Hoofdklasse Honkbal (NLD),53,195,164,28,36,15,6,2,0,28,5,3,2,1,0,29,0,5,Second Baseman,1,22,18,0,0,9,1,0,2,1,1,0,0.21951219512195122,.219,0.3334160497401326,.333,0.2804878048780488,.280,0.6189493433395873,.618,0.06097560975609756,.060
Berend Ruben,2015,Hoofdklasse Honkbal (NLD),44,164,141,9,39,16,1,1,1,16,4,2,1,2,4,36,0,1,Second Baseman,1,23,0,0,0,15,2,1,2,0,2,0,0.2765957446808511,.276,0.333434203105872,.333,0.3191489361702128,.319,0.6606123508043591,.660,0.0425531914893617,.042
Berend Ruben,2016,Hoofdklasse Honkbal (NLD),43,162,136,16,31,13,5,1,0,18,5,2,5,2,1,33,0,1,Second Baseman,1,38,0,1,0,4,2,1,2,0,0,0,0.22794117647058823,.227,0.33343397883699544,.333,0.27941176470588236,.279,0.6127450980392157,.612,0.051470588235294115,.051
Berend Ruben,2017,Hoofdklasse Honkbal (NLD),43,162,125,19,37,16,5,1,2,26,8,1,9,1,1,22,0,3,First Baseman,27,4,3,2,1,1,6,0,3,1,6,1,0.296,.296,0.33368024649092776,.333,0.4,.400,0.8444444444444444,.844,0.104,.104
Berend Ruben,2018,Hoofdklasse Honkbal (NLD),36,108,89,9,17,7,4,0,0,12,1,2,3,3,1,30,0,5,Left Fielder,6,5,0,0,0,8,13,1,6,0,2,0,0.19101123595505617,.191,0.33362503931193854,.333,0.23595505617977527,.235,0.5322513524760716,.532,0.0449438202247191,.044
Berend Ruben,2019,Hoofdklasse Honkbal (NLD),32,101,88,12,16,2,3,0,0,11,5,1,2,0,0,24,0,1,Designated Hitter,5,8,0,0,0,11,10,0,2,0,2,0,0.18181818181818182,.181,0.3335609143294098,.333,0.2159090909090909,.215,0.503037803780378,.503,0.03409090909090909,.034
Berry Donselaar,2010,Hoofdklasse Honkbal (NLD),19,27,25,2,6,2,0,0,0,2,0,0,0,0,0,11,0,0,Pitcher,7,0,0,0,0,0,0,12,1,0,0,0,0.24,.240,0.3335471806281651,.333,0.24,.240,0.5362962962962963,.536,0.0,.000
Berry van Donselaar,2012,Hoofdklasse Honkbal (NLD),5,22,18,2,7,5,1,0,0,2,0,0,2,0,0,3,0,0,Designated Hitter,2,0,0,0,0,3,0,0,0,0,0,0,0.3888888888888889,.388,0.333597150771666,.333,0.4444444444444444,.444,0.9444444444444444,.944,0.05555555555555555,.055
Berry van Donselaar,2013,Hoofdklasse Honkbal (NLD),49,181,161,16,52,31,6,0,3,14,2,2,2,0,2,36,2,1,Designated Hitter,22,0,0,0,0,26,0,1,6,0,0,0,0.32298136645962733,.322,0.33372808450397473,.333,0.4161490683229814,.416,0.8028893998146941,.802,0.09316770186335403,.093
Berry van Donselaar,2014,Hoofdklasse Honkbal (NLD),47,168,147,14,47,20,4,1,2,16,0,0,0,1,3,32,1,2,Designated Hitter,5,0,0,0,0,38,0,0,4,0,0,0,0.3197278911564626,.319,0.3338358322468492,.333,0.4013605442176871,.401,0.782312925170068,.782,0.08163265306122448,.081
Berry van Donselaar,2015,Hoofdklasse Honkbal (NLD),3,11,11,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,First Baseman,2,0,0,0,0,1,0,0,0,0,0,0,0.18181818181818182,.181,0.3338131254837527,.333,0.2727272727272727,.272,0.45454545454545453,.454,0.09090909090909091,.090
Berry van Donselaar,2016,Hoofdklasse Honkbal (NLD),49,200,178,19,50,26,5,1,2,18,1,0,1,0,2,39,1,4,Designated Hitter,0,0,0,0,0,49,0,1,0,0,0,0,0.2808988764044944,.280,0.3338569668079574,.333,0.3539325842696629,.353,0.7039325842696629,.703,0.07303370786516854,.073
Berry van Driel,2010,Hoofdklasse Honkbal (NLD),25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,25,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2011,Hoofdklasse Honkbal (NLD),26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,26,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2012,Hoofdklasse Honkbal (NLD),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,23,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2013,Hoofdklasse Honkbal (NLD),25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,25,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2014,Hoofdklasse Honkbal (NLD),29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,29,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2015,Hoofdklasse Honkbal (NLD),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,24,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2016,Hoofdklasse Honkbal (NLD),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,30,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2017,Hoofdklasse Honkbal (NLD),22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,22,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2018,Hoofdklasse Honkbal (NLD),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,27,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berry van Driel,2019,Hoofdklasse Honkbal (NLD),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,23,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berti Richardson,2010,Hoofdklasse Honkbal (NLD),40,170,148,16,44,10,5,0,0,18,7,4,3,0,1,20,0,4,Second Baseman,0,40,0,0,0,0,1,0,3,0,0,0,0.2972972972972973,.297,0.33396835691027255,.333,0.3310810810810811,.331,0.7134340222575517,.713,0.033783783783783786,.033
Bjorn Hato,2010,Hoofdklasse Honkbal (NLD),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Second Baseman,0,1,0,0,0,0,0,0,1,0,0,0,0.0,.000,0.33396384467803386,.333,0.0,.000,0.0,.000,0.0,.000
Bjorn Hato,2012,Hoofdklasse Honkbal (NLD),41,153,130,25,31,12,4,0,0,15,13,2,3,3,2,17,0,3,Second Baseman,0,30,1,0,0,1,0,0,0,3,0,11,0.23846153846153847,.238,0.3339355778176278,.333,0.2692307692307692,.269,0.5894922071392659,.589,0.03076923076923077,.030
Bjorn Hato,2013,Hoofdklasse Honkbal (NLD),43,151,137,29,46,26,2,2,1,10,9,4,1,3,0,15,0,2,Second Baseman,0,33,0,0,5,0,0,0,8,3,1,0,0.3357664233576642,.335,0.33402405877445573,.334,0.40145985401459855,.401,0.7789432977232078,.778,0.06569343065693431,.065
Bjorn Hato,2014,Hoofdklasse Honkbal (NLD),42,134,114,25,26,11,1,1,0,7,7,4,4,7,1,12,1,1,Second Baseman,0,34,0,0,0,3,2,0,1,7,0,3,0.22807017543859648,.228,0.33393327244399074,.333,0.2543859649122807,.254,0.5379680544645196,.537,0.02631578947368421,.026
Bjorn Henrichs,2010,Hoofdklasse Honkbal (NLD),36,142,120,14,26,9,4,0,0,15,3,0,0,7,0,11,0,5,Shortstop,0,0,1,0,0,0,0,0,0,0,0,36,0.21666666666666667,.216,0.33384722631847064,.333,0.25,.250,0.5387323943661972,.538,0.03333333333333333,.033
Bjorn Henrichs,2011,Hoofdklasse Honkbal (NLD),41,143,117,21,24,17,4,0,0,15,6,3,2,5,4,15,0,2,Third Baseman,0,2,31,0,0,7,0,0,3,0,0,0,0.20512820512820512,.205,0.3337570413583633,.333,0.23931623931623933,.239,0.526029526029526,.526,0.03418803418803419,.034
Bjorn Henrichs,2012,Hoofdklasse Honkbal (NLD),22,57,51,6,7,5,2,0,0,4,0,1,0,2,0,17,0,2,Second Baseman,0,17,0,0,0,3,1,1,5,1,0,1,0.13725490196078433,.137,0.33364975800197877,.333,0.17647058823529413,.176,0.36945304437564497,.369,0.0392156862745098,.039
Bjorn Henrichs,2013,Hoofdklasse Honkbal (NLD),22,49,39,5,8,6,0,0,0,6,0,1,0,0,4,5,0,0,Third Baseman,0,5,11,0,0,0,1,1,2,1,0,3,0.20512820512820512,.205,0.3336183744638777,.333,0.20512820512820512,.205,0.4908424908424908,.490,0.0,.000
Bjorn Henrichs,2014,Hoofdklasse Honkbal (NLD),33,106,95,10,16,5,3,0,0,9,0,2,0,1,1,12,0,3,Second Baseman,0,28,3,0,0,0,0,1,2,0,0,3,0.16842105263157894,.168,0.33348009980119814,.333,0.2,.200,0.4358490566037736,.435,0.031578947368421054,.031
Bob Klaarenbeek,2012,Hoofdklasse Honkbal (NLD),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,5,0,0,0,0,0.0,.000,0.33348009980119814,.333,0.0,.000,,.000,0.0,.000
Bob Klaarenbeek,2013,Hoofdklasse Honkbal (NLD),19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,19,0,0,0,0,0.0,.000,0.33348009980119814,.333,0.0,.000,,.000,0.0,.000
Bob Klaarenbeek,2014,Hoofdklasse Honkbal (NLD),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,20,0,0,0,0,0.0,.000,0.33348009980119814,.333,0.0,.000,,.000,0.0,.000
Bob Klaarenbeek,2015,Hoofdklasse Honkbal (NLD),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,13,0,0,0,0,0.0,.000,0.33348009980119814,.333,0.0,.000,,.000,0.0,.000
Bob Klaarenbeek,2017,Hoofdklasse Honkbal (NLD),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,1,0,0,0,0,0.0,.000,0.33348009980119814,.333,0.0,.000,,.000,0.0,.000
Bob de Bruijn,2012,Hoofdklasse Honkbal (NLD),5,18,18,1,4,0,0,0,0,0,0,0,0,0,0,5,0,0,Right Fielder,0,0,0,0,0,0,0,0,0,0,5,0,0.2222222222222222,.222,0.33345338615657555,.333,0.2222222222222222,.222,0.4444444444444444,.444,0.0,.000
Bob de Bruijn,2013,Hoofdklasse Honkbal (NLD),40,155,139,22,37,20,10,2,0,11,2,1,2,2,0,31,1,1,Right Fielder,1,0,0,0,5,0,0,0,2,1,36,0,0.26618705035971224,.266,0.33344426399723115,.333,0.3669064748201439,.366,0.69593873288466,.695,0.10071942446043165,.100
Bob de Bruijn,2014,Hoofdklasse Honkbal (NLD),36,133,123,14,31,9,5,3,0,4,1,2,2,3,1,33,0,2,Right Fielder,0,0,0,0,0,0,0,0,0,0,36,0,0.25203252032520324,.252,0.3333466214869444,.333,0.34146341463414637,.341,0.6196589033559509,.619,0.08943089430894309,.089
Bob van der Meer,2015,Hoofdklasse Honkbal (NLD),3,7,6,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,Third Baseman,0,0,3,0,0,0,0,0,0,0,0,0,0.5,.500,0.33336876511386887,.333,0.5,.500,1.0714285714285714,1.000,0.0,.000
Bob van der Meer,2016,Hoofdklasse Honkbal (NLD),46,163,149,8,38,18,4,1,0,10,7,3,1,1,2,19,0,5,Second Baseman,0,21,8,0,0,0,0,0,2,0,0,18,0.2550335570469799,.255,0.3332979781239642,.333,0.2953020134228188,.295,0.5959155103553342,.595,0.040268456375838924,.040
Bob van der Meer,2017,Hoofdklasse Honkbal (NLD),35,123,109,11,28,14,4,1,1,12,8,4,1,1,0,10,0,6,Shortstop,0,1,6,0,0,0,0,0,1,1,0,27,0.25688073394495414,.256,0.33329803568592153,.333,0.3394495412844037,.339,0.672782874617737,.672,0.08256880733944955,.082
Bob van der Meer,2018,Hoofdklasse Honkbal (NLD),48,166,150,23,41,9,2,0,0,10,2,3,0,5,1,16,0,2,Right Fielder,0,5,0,0,0,7,7,0,2,5,16,15,0.2733333333333333,.273,0.33324088015426473,.333,0.2866666666666667,.286,0.5938955823293173,.593,0.013333333333333334,.013
